File Name,Class Name,Object Number,Area,Centroid,BoundingBox
HN7_147.png,Slur,41,908,"[1671.899, 4512.987]","[1572.643, 4483.675, 1771.154, 4542.3]"
HN7_147.png,Slur,42,501,"[3212.182, 3918.254]","[3158.87, 3897.559, 3265.494, 3938.948]"
HN7_147.png,Slur,43,189,"[967.471, 3227.555]","[923.812, 3211.548, 1011.13, 3243.562]"
HN7_147.png,Slur,44,322,"[1524.034, 3890.906]","[1480.565, 3869.152, 1567.503, 3912.66]"
HN7_147.png,Slur,45,306,"[1401.07, 3191.782]","[1365.649, 3179.286, 1436.492, 3204.277]"
HN7_149.png,Slur,1,2055,"[1643.343, 4179.281]","[1409.106, 4128.532, 1877.58, 4230.03]"
HN7_149.png,Slur,2,796,"[2408.897, 4964.806]","[2315.594, 4927.361, 2502.201, 5002.25]"
HN7_149.png,Slur,3,3778,"[3029.087, 1587.492]","[2708.211, 1537.596, 3349.964, 1637.388]"
HN7_149.png,Slur,4,803,"[2157.24, 4946.577]","[2069.433, 4905.616, 2245.047, 4987.538]"
HN7_149.png,Slur,5,2076,"[3804.866, 3676.837]","[3588.047, 3649.495, 4021.684, 3704.18]"
HN7_149.png,Slur,6,3451,"[1532.626, 1580.56]","[1195.877, 1534.066, 1869.374, 1627.055]"
HN7_149.png,Slur,7,803,"[3374.159, 508.057]","[3297.59, 486.243, 3450.728, 529.87]"
HN7_149.png,Slur,8,642,"[2517.299, 2268.552]","[2440.066, 2231.592, 2594.531, 2305.512]"
HN7_149.png,Slur,9,1153,"[3185.235, 2260.868]","[3081.773, 2237.472, 3288.696, 2284.264]"
HN7_149.png,Slur,10,1684,"[2456.703, 3702.656]","[2227.374, 3676.47, 2686.032, 3728.842]"
HN7_149.png,Slur,11,2048,"[1059.751, 3714.196]","[837.919, 3684.189, 1281.582, 3744.203]"
HN7_149.png,Slur,12,630,"[968.911, 2275.732]","[902.527, 2258.714, 1035.294, 2292.751]"
HN7_149.png,Slur,13,948,"[1940.028, 4455.417]","[1839.134, 4434.42, 2040.921, 4476.412]"
HN7_149.png,Slur,14,683,"[1147.881, 1066.995]","[1073.192, 1035.062, 1222.569, 1098.928]"
HN7_149.png,Slur,15,540,"[2310.302, 2252.221]","[2247.067, 2217.615, 2373.537, 2286.826]"
HN7_149.png,Slur,16,430,"[3572.095, 540.808]","[3533.756, 526.815, 3610.434, 554.801]"
HN7_149.png,Slur,17,587,"[2311.448, 1774.672]","[2255.904, 1758.243, 2366.992, 1791.101]"
HN7_149.png,Slur,18,931,"[1082.316, 4454.696]","[976.234, 4434.326, 1188.398, 4475.066]"
HN7_149.png,Slur,19,1285,"[3062.959, 1247.124]","[2955.29, 1208.383, 3170.628, 1285.865]"
HN7_149.png,Slur,20,883,"[3944.287, 4431.614]","[3855.387, 4405.5, 4033.188, 4457.728]"
HN7_149.png,Slur,21,886,"[1515.059, 4457.471]","[1413.702, 4435.989, 1616.417, 4478.952]"
HN7_149.png,Slur,22,737,"[1645.976, 3064.94]","[1559.788, 3044.722, 1732.164, 3085.158]"
HN7_149.png,Slur,23,731,"[829.804, 3072.761]","[742.677, 3050.514, 916.93, 3095.008]"
HN7_149.png,Slur,24,384,"[804.958, 4947.477]","[752.716, 4932.81, 857.199, 4962.143]"
HN7_149.png,Slur,25,503,"[796.47, 1773.455]","[740.307, 1759.069, 852.633, 1787.842]"
HN7_149.png,Slur,26,741,"[3367.45, 3080.733]","[3304.192, 3067.062, 3430.708, 3094.404]"
HN7_149.png,Slur,27,308,"[3139.741, 3995.519]","[3101.189, 3976.42, 3178.294, 4014.619]"
HN7_149.png,Slur,28,479,"[1347.463, 1086.24]","[1269.64, 1053.218, 1425.286, 1119.261]"
HN7_149.png,Slur,29,547,"[3308.185, 1151.789]","[3262.355, 1113.587, 3354.016, 1189.992]"
HN7_149.png,Slur,30,469,"[1317.64, 2638.725]","[1219.641, 2603.93, 1415.639, 2673.52]"
HN7_149.png,Slur,31,317,"[2699.373, 3927.242]","[2663.241, 3907.47, 2735.504, 3947.014]"
HN7_149.png,Slur,32,550,"[3157.327, 3069.599]","[3091.631, 3053.534, 3223.023, 3085.664]"
HN7_149.png,Slur,33,642,"[4021.516, 4016.336]","[3960.335, 3997.314, 4082.697, 4035.358]"
HN7_149.png,Slur,34,254,"[1193.598, 2293.196]","[1154.923, 2280.463, 1232.272, 2305.928]"
HN7_149.png,Slur,35,465,"[2216.642, 814.256]","[2174.847, 795.553, 2258.436, 832.959]"
HN7_149.png,Slur,36,259,"[2832.051, 3970.549]","[2796.852, 3942.157, 2867.25, 3998.942]"
HN7_149.png,Slur,37,784,"[2336.682, 3029.571]","[2241.971, 3006.441, 2431.393, 3052.701]"
HN7_149.png,Slur,38,536,"[3697.691, 1260.779]","[3653.095, 1231.534, 3742.286, 1290.024]"
HN7_149.png,Slur,39,370,"[2078.027, 798.141]","[2037.314, 780.254, 2118.739, 816.027]"
HN7_149.png,Slur,40,536,"[3525.468, 1143.16]","[3485.18, 1105.822, 3565.755, 1180.498]"
HN7_149.png,Slur,41,337,"[2629.015, 1251.226]","[2595.604, 1237.748, 2662.427, 1264.704]"
HN7_149.png,Slur,42,249,"[2175.516, 1076.065]","[2139.388, 1062.753, 2211.643, 1089.378]"
HN7_148.png,Slur,1,2104,"[3819.19, 4592.51]","[3602.038, 4531.618, 4036.342, 4653.403]"
HN7_148.png,Slur,2,1639,"[1509.782, 876.015]","[1326.578, 816.191, 1692.986, 935.839]"
HN7_148.png,Slur,3,1506,"[3282.547, 862.005]","[3090.074, 807.576, 3475.02, 916.433]"
HN7_148.png,Slur,4,2068,"[2075.469, 1560.078]","[1883.71, 1508.115, 2267.228, 1612.041]"
HN7_148.png,Slur,5,2076,"[1508.792, 1567.235]","[1317.665, 1515.934, 1699.919, 1618.536]"
HN7_148.png,Slur,6,1688,"[2071.613, 855.673]","[1882.115, 805.327, 2261.11, 906.02]"
HN7_148.png,Slur,7,1458,"[948.627, 1557.753]","[758.755, 1509.793, 1138.5, 1605.714]"
HN7_148.png,Slur,8,1801,"[827.535, 5223.216]","[643.899, 5174.209, 1011.17, 5272.223]"
HN7_148.png,Slur,9,1843,"[2710.735, 871.607]","[2515.438, 822.207, 2906.032, 921.008]"
HN7_148.png,Slur,10,1391,"[1822.687, 2264.837]","[1665.299, 2233.203, 1980.075, 2296.472]"
HN7_148.png,Slur,11,2559,"[1666.847, 5212.044]","[1301.454, 5137.27, 2032.24, 5286.818]"
HN7_148.png,Slur,12,1197,"[3824.95, 1526.441]","[3636.133, 1457.564, 4013.767, 1595.318]"
HN7_148.png,Slur,13,1606,"[939.817, 903.466]","[751.86, 852.305, 1127.774, 954.627]"
HN7_148.png,Slur,14,1346,"[3827.625, 866.16]","[3649.184, 820.092, 4006.066, 912.228]"
HN7_148.png,Slur,15,421,"[3278.855, 1552.407]","[3081.191, 1499.713, 3476.519, 1605.1]"
HN7_148.png,Slur,16,3310,"[1725.959, 4590.733]","[1383.663, 4551.135, 2068.256, 4630.332]"
HN7_148.png,Slur,17,1406,"[1355.323, 2233.598]","[1200.01, 2184.464, 1510.635, 2282.731]"
HN7_148.png,Slur,18,1367,"[2712.462, 1559.648]","[2511.554, 1508.429, 2913.37, 1610.868]"
HN7_148.png,Slur,19,2335,"[2697.134, 4605.87]","[2404.42, 4559.642, 2989.848, 4652.098]"
HN7_148.png,Slur,20,843,"[3087.273, 5215.824]","[2993.871, 5194.932, 3180.676, 5236.715]"
HN7_148.png,Slur,21,1815,"[2382.346, 2270.988]","[2199.798, 2249.306, 2564.893, 2292.669]"
HN7_148.png,Slur,22,2403,"[3012.745, 2269.117]","[2769.322, 2243.903, 3256.168, 2294.33]"
HN7_148.png,Slur,23,2812,"[977.282, 4589.067]","[640.597, 4547.256, 1313.968, 4630.878]"
HN7_148.png,Slur,24,468,"[698.516, 3375.152]","[650.003, 3359.256, 747.028, 3391.047]"
HN7_148.png,Slur,25,1332,"[887.773, 2235.526]","[734.034, 2194.06, 1041.512, 2276.993]"
HN7_148.png,Slur,26,4674,"[3603.563, 3988.589]","[3151.555, 3948.774, 4055.572, 4028.404]"
HN7_148.png,Slur,27,682,"[2840.607, 5219.265]","[2760.908, 5192.433, 2920.306, 5246.097]"
HN7_148.png,Slur,28,745,"[2380.951, 5221.512]","[2298.302, 5202.626, 2463.6, 5240.398]"
HN7_148.png,Slur,29,621,"[3725.303, 2684.559]","[3439.446, 2638.243, 4011.161, 2730.876]"
HN7_148.png,Slur,30,606,"[1711.717, 3351.938]","[1647.89, 3332.032, 1775.544, 3371.843]"
HN7_148.png,Slur,31,654,"[1086.466, 3371.489]","[1017.725, 3354.08, 1155.206, 3388.898]"
HN7_148.png,Slur,32,575,"[3440.066, 4595.021]","[3370.43, 4580.782, 3509.703, 4609.26]"
HN7_148.png,Slur,33,488,"[3713.509, 5164.907]","[3638.726, 5146.058, 3788.292, 5183.756]"
HN7_148.png,Slur,34,661,"[2270.239, 3288.667]","[2206.556, 3269.279, 2333.922, 3308.055]"
HN7_148.png,Slur,35,631,"[3965.504, 1992.636]","[3897.263, 1977.352, 4033.745, 2007.919]"
HN7_150.png,Slur,1,2592,"[3787.084, 4265.688]","[3542.216, 4229.225, 4031.951, 4302.15]"
HN7_150.png,Slur,2,1759,"[3452.069, 1476.104]","[3253.374, 1434.854, 3650.764, 1517.354]"
HN7_150.png,Slur,3,1788,"[3811.434, 3070.146]","[3561.959, 3029.544, 4060.908, 3110.746]"
HN7_150.png,Slur,4,2413,"[2290.053, 3766.657]","[2055.242, 3737.79, 2524.865, 3795.524]"
HN7_150.png,Slur,5,2325,"[1642.514, 3733.969]","[1395.148, 3701.675, 1889.879, 3766.262]"
HN7_150.png,Slur,6,1914,"[2908.924, 3780.953]","[2665.334, 3746.578, 3152.514, 3815.328]"
HN7_150.png,Slur,7,2394,"[1005.691, 3702.551]","[775.565, 3674.884, 1235.816, 3730.217]"
HN7_150.png,Slur,8,619,"[1324.127, 4218.195]","[1273.814, 4194.794, 1374.44, 4241.596]"
HN7_150.png,Slur,9,929,"[3146.984, 5166.591]","[3044.454, 5126.22, 3249.514, 5206.962]"
HN7_150.png,Slur,10,419,"[1220.878, 3219.573]","[1176.828, 3198.427, 1264.929, 3240.718]"
HN7_150.png,Slur,11,596,"[822.279, 4183.807]","[763.484, 4151.41, 881.075, 4216.204]"
HN7_150.png,Slur,12,484,"[2373.169, 1491.917]","[2319.952, 1474.925, 2426.387, 1508.908]"
HN7_150.png,Slur,13,2651,"[2484.027, 4247.747]","[2237.158, 4225.516, 2730.897, 4269.978]"
HN7_150.png,Slur,14,608,"[2799.659, 1506.031]","[2742.108, 1486.917, 2857.21, 1525.146]"
HN7_150.png,Slur,15,922,"[3587.64, 490.817]","[3485.712, 472.19, 3689.568, 509.444]"
HN7_150.png,Slur,16,1525,"[2443.355, 1963.776]","[2278.052, 1933.185, 2608.658, 1994.366]"
HN7_150.png,Slur,17,888,"[2844.964, 5156.923]","[2745.504, 5123.502, 2944.424, 5190.344]"
HN7_150.png,Slur,18,964,"[2205.3, 504.68]","[2100.544, 484.659, 2310.055, 524.7]"
HN7_150.png,Slur,19,859,"[879.817, 527.658]","[778.888, 509.656, 980.745, 545.66]"
HN7_150.png,Slur,20,338,"[3806.945, 1438.107]","[3765.814, 1423.525, 3848.077, 1452.69]"
HN7_150.png,Slur,21,399,"[1815.742, 4240.565]","[1759.836, 4211.24, 1871.647, 4269.889]"
HN7_150.png,Slur,22,384,"[1266.61, 2084.859]","[1224.778, 2068.95, 1308.442, 2100.768]"
HN7_150.png,Slur,23,430,"[1986.951, 1459.817]","[1934.107, 1441.805, 2039.796, 1477.83]"
HN7_150.png,Slur,24,1920,"[3136.215, 4245.938]","[2901.606, 4224.742, 3370.824, 4267.134]"
HN7_150.png,Slur,25,361,"[2793.037, 3178.203]","[2742.462, 3160.658, 2843.612, 3195.747]"
HN7_150.png,Slur,26,458,"[813.877, 3191.925]","[761.728, 3164.098, 866.026, 3219.752]"
HN7_150.png,Slur,27,441,"[826.427, 2041.358]","[772.226, 2020.642, 880.628, 2062.073]"
HN7_150.png,Slur,28,433,"[1971.516, 3039.849]","[1925.085, 3025.21, 2017.947, 3054.487]"
HN7_150.png,Slur,29,396,"[2398.59, 3066.182]","[2357.61, 3055.181, 2439.57, 3077.183]"
HN7_151.png,Slur,1,701,"[3224.773, 1700.219]","[3151.86, 1667.22, 3297.688, 1733.218]"
HN7_151.png,Slur,2,988,"[3264.008, 3741.887]","[3163.92, 3707.68, 3364.096, 3776.094]"
HN7_151.png,Slur,3,948,"[2989.962, 2464.681]","[2898.486, 2433.97, 3081.44, 2495.393]"
HN7_151.png,Slur,4,874,"[1375.681, 4848.893]","[1282.849, 4812.362, 1468.513, 4885.422]"
HN7_151.png,Slur,5,903,"[2977.412, 2726.793]","[2891.656, 2693.858, 3063.167, 2759.73]"
HN7_151.png,Slur,6,962,"[3533.546, 3725.542]","[3427.174, 3692.749, 3639.918, 3758.336]"
HN7_151.png,Slur,7,1167,"[3268.433, 4008.02]","[3156.162, 3983.858, 3380.705, 4032.181]"
HN7_151.png,Slur,8,655,"[3183.398, 2728.308]","[3123.708, 2699.922, 3243.089, 2756.694]"
HN7_151.png,Slur,9,1288,"[2600.269, 3375.194]","[2467.141, 3345.268, 2733.396, 3405.12]"
HN7_151.png,Slur,10,1019,"[2109.967, 3941.048]","[2004.584, 3917.956, 2215.35, 3964.14]"
HN7_151.png,Slur,11,1136,"[2038.892, 3707.494]","[1925.075, 3675.213, 2152.709, 3739.774]"
HN7_151.png,Slur,12,1030,"[1926.569, 2507.027]","[1845.593, 2479.921, 2007.546, 2534.133]"
HN7_151.png,Slur,13,1066,"[3618.878, 4025.57]","[3509.652, 3999.195, 3728.104, 4051.945]"
HN7_151.png,Slur,14,866,"[2970.016, 4851.16]","[2871.184, 4810.563, 3068.848, 4891.758]"
HN7_151.png,Slur,15,1030,"[2686.877, 3972.598]","[2576.782, 3949.505, 2796.972, 3995.691]"
HN7_151.png,Slur,16,524,"[3576.863, 2727.814]","[3521.99, 2696.462, 3631.737, 2759.166]"
HN7_151.png,Slur,17,1038,"[3447.576, 2094.276]","[3349.905, 2076.037, 3545.248, 2112.515]"
HN7_151.png,Slur,18,455,"[2791.958, 2732.042]","[2739.724, 2706.493, 2844.192, 2757.591]"
HN7_151.png,Slur,19,582,"[2076.718, 2694.377]","[2015.606, 2669.622, 2137.829, 2719.134]"
HN7_151.png,Slur,20,1012,"[842.223, 5275.262]","[734.508, 5253.548, 949.937, 5296.976]"
HN7_151.png,Slur,21,736,"[2272.53, 2476.916]","[2189.927, 2450.086, 2355.133, 2503.746]"
HN7_151.png,Slur,22,767,"[2426.403, 3957.379]","[2315.32, 3933.251, 2537.486, 3981.508]"
HN7_151.png,Slur,23,540,"[2273.537, 1442.49]","[2203.394, 1425.42, 2343.681, 1459.561]"
HN7_151.png,Slur,24,1142,"[3573.255, 4774.125]","[3464.466, 4753.582, 3682.044, 4794.668]"
HN7_151.png,Slur,25,1140,"[837.912, 2073.728]","[739.458, 2017.258, 936.366, 2130.196]"
HN7_151.png,Slur,26,744,"[2075.404, 4397.727]","[1987.939, 4377.488, 2162.869, 4417.966]"
HN7_151.png,Slur,27,601,"[970.641, 3139.962]","[874.361, 3120.171, 1066.921, 3159.754]"
HN7_151.png,Slur,28,1178,"[2338.065, 1904.808]","[2229.672, 1881.704, 2446.458, 1927.913]"
HN7_151.png,Slur,29,887,"[3145.902, 4347.467]","[3058.85, 4326.082, 3232.954, 4368.85]"
HN7_151.png,Slur,30,622,"[2429.396, 2681.641]","[2365.846, 2653.265, 2492.946, 2710.018]"
HN7_151.png,Slur,31,338,"[2474.23, 546.466]","[2431.817, 507.262, 2516.644, 585.67]"
HN7_151.png,Slur,32,1111,"[2267.655, 5269.241]","[2159.685, 5247.706, 2375.626, 5290.776]"
HN7_151.png,Slur,33,974,"[3015.675, 3991.228]","[2903.857, 3965.43, 3127.492, 4017.026]"
HN7_151.png,Slur,34,907,"[2909.635, 4344.424]","[2822.619, 4324.469, 2996.651, 4364.378]"
HN7_151.png,Slur,35,906,"[842.598, 3572.054]","[743.983, 3548.784, 941.213, 3595.324]"
HN7_151.png,Slur,36,937,"[2051.227, 2029.325]","[1955.098, 1977.342, 2147.356, 2081.307]"
HN7_151.png,Slur,37,881,"[2633.876, 2274.797]","[2549.322, 2258.302, 2718.431, 2291.292]"
HN7_151.png,Slur,38,978,"[823.33, 4580.176]","[734.175, 4562.122, 912.484, 4598.23]"
HN7_151.png,Slur,39,739,"[1095.749, 3555.407]","[1001.662, 3533.1, 1189.836, 3577.715]"
HN7_151.png,Slur,40,724,"[1551.299, 4601.542]","[1453.227, 4583.463, 1649.371, 4619.622]"
HN7_151.png,Slur,41,722,"[3462.986, 5313.281]","[3386.473, 5294.06, 3539.499, 5332.502]"
HN7_151.png,Slur,42,1017,"[1559.733, 5217.935]","[1456.028, 5198.812, 1663.438, 5237.058]"
HN7_151.png,Slur,43,648,"[2873.189, 578.731]","[2801.901, 559.961, 2944.477, 597.501]"
HN7_151.png,Slur,44,449,"[3900.021, 2755.498]","[3847.32, 2726.062, 3952.724, 2784.934]"
HN7_151.png,Slur,45,316,"[1126.491, 5283.92]","[1088.756, 5265.086, 1164.226, 5302.756]"
HN7_151.png,Slur,46,768,"[3073.225, 5283.856]","[2989.175, 5262.502, 3157.275, 5305.21]"
HN7_151.png,Slur,47,435,"[1835.31, 5244.872]","[1792.18, 5223.517, 1878.44, 5266.228]"
HN7_151.png,Slur,48,296,"[3842.406, 4807.633]","[3801.5, 4784.804, 3883.313, 4830.462]"
HN7_151.png,Slur,49,889,"[2604.356, 4345.337]","[2519.279, 4325.754, 2689.432, 4364.921]"
HN7_151.png,Slur,50,988,"[1400.585, 3575.614]","[1289.282, 3551.67, 1511.887, 3599.558]"
HN7_151.png,Slur,51,819,"[2369.586, 4349.796]","[2282.97, 4331.666, 2456.203, 4367.927]"
HN7_151.png,Slur,52,517,"[2689.183, 1487.217]","[2648.284, 1468.278, 2730.082, 1506.156]"
HN7_151.png,Slur,53,331,"[861.867, 485.481]","[820.847, 470.103, 902.886, 500.86]"
HN7_151.png,Slur,54,433,"[1617.723, 4857.905]","[1578.865, 4843.847, 1656.58, 4871.964]"
HN7_151.png,Slur,55,1063,"[2667.444, 3721.686]","[2569.263, 3699.307, 2765.624, 3744.064]"
HN7_151.png,Slur,56,632,"[1769.177, 3311.426]","[1700.611, 3293.403, 1837.744, 3329.45]"
HN7_151.png,Slur,57,749,"[1789.331, 562.239]","[1708.691, 535.67, 1869.971, 588.808]"
HN7_151.png,Slur,58,912,"[1045.3, 4591.499]","[953.55, 4570.594, 1137.05, 4612.405]"
HN7_151.png,Slur,59,898,"[3930.728, 4028.548]","[3833.776, 4004.616, 4027.68, 4052.48]"
HN7_151.png,Slur,60,656,"[2464.123, 1455.886]","[2393.176, 1443.294, 2535.068, 1468.477]"
HN7_151.png,Slur,61,825,"[1690.071, 3567.546]","[1590.659, 3546.404, 1789.483, 3588.688]"
HN7_151.png,Slur,62,589,"[3948.186, 3142.542]","[3854.611, 3118.816, 4041.762, 3166.269]"
HN7_151.png,Slur,63,989,"[2358.217, 3575.32]","[2249.617, 3548.68, 2466.817, 3601.96]"
HN7_151.png,Slur,64,711,"[1846.145, 4398.998]","[1766.368, 4380.534, 1925.923, 4417.46]"
HN7_151.png,Slur,65,363,"[2278.202, 551.062]","[2236.872, 520.507, 2319.533, 581.617]"
HN7_151.png,Slur,66,426,"[1216.336, 547.398]","[1172.399, 531.774, 1260.274, 563.023]"
HN7_151.png,Slur,67,266,"[2140.537, 561.237]","[2102.901, 534.632, 2178.174, 587.843]"
HN7_151.png,Slur,68,706,"[823.336, 1434.107]","[737.13, 1413.568, 909.542, 1454.646]"
HN7_151.png,Slur,69,516,"[1222.724, 3163.831]","[1138.258, 3144.946, 1307.19, 3182.716]"
HN7_151.png,Slur,70,563,"[4037.77, 567.182]","[3985.608, 552.807, 4089.933, 581.557]"
HN7_151.png,Slur,71,738,"[3460.963, 1647.428]","[3388.227, 1630.4, 3533.7, 1664.456]"
HN7_151.png,Slur,72,680,"[1480.354, 1406.395]","[1394.221, 1386.294, 1566.487, 1426.496]"
HN7_151.png,Slur,73,471,"[1455.714, 3194.46]","[1363.794, 3174.13, 1547.634, 3214.79]"
HN7_151.png,Slur,74,822,"[1326.649, 4600.386]","[1227.412, 4581.878, 1425.885, 4618.894]"
HN7_151.png,Slur,75,362,"[2613.112, 4810.997]","[2575.893, 4795.197, 2650.332, 4826.798]"
HN7_151.png,Slur,76,729,"[3426.647, 1013.359]","[3348.457, 996.553, 3504.838, 1030.165]"
HN7_151.png,Slur,77,222,"[4003.961, 4411.705]","[3970.065, 4398.138, 4037.857, 4425.271]"
HN7_151.png,Slur,78,1110,"[1142.404, 1923.017]","[1039.584, 1903.206, 1245.224, 1942.829]"
HN7_151.png,Slur,79,678,"[2957.691, 3611.941]","[2861.428, 3586.254, 3053.954, 3637.627]"
HN7_151.png,Slur,80,322,"[1026.265, 517.771]","[989.737, 504.372, 1062.792, 531.17]"
HN7_151.png,Slur,81,792,"[3207.605, 2057.885]","[3113.168, 2040.838, 3302.042, 2074.931]"
HN7_151.png,Slur,82,322,"[3734.141, 3172.991]","[3698.168, 3158.55, 3770.114, 3187.431]"
HN7_151.png,Slur,83,329,"[2207.025, 4862.633]","[2173.087, 4848.036, 2240.963, 4877.23]"
HN7_151.png,Slur,84,652,"[2172.763, 3132.599]","[2107.825, 3104.394, 2237.7, 3160.805]"
HN7_151.png,Slur,85,282,"[1003.272, 4814.396]","[970.566, 4801.254, 1035.978, 4827.54]"
HN7_153.png,Slur,1,3665,"[3706.16, 3995.666]","[3392.675, 3916.078, 4019.645, 4075.253]"
HN7_153.png,Slur,2,1170,"[2027.115, 2585.511]","[1885.638, 2527.272, 2168.591, 2643.75]"
HN7_153.png,Slur,3,1872,"[3696.426, 937.212]","[3532.932, 879.783, 3859.921, 994.642]"
HN7_153.png,Slur,4,2219,"[2382.96, 4010.232]","[2169.097, 3952.794, 2596.824, 4067.67]"
HN7_153.png,Slur,5,1553,"[715.311, 3211.765]","[580.251, 3153.608, 850.371, 3269.921]"
HN7_153.png,Slur,6,1993,"[3032.651, 4004.606]","[2779.906, 3950.803, 3285.396, 4058.41]"
HN7_153.png,Slur,7,1794,"[2983.254, 2224.643]","[2604.495, 2178.868, 3362.013, 2270.418]"
HN7_153.png,Slur,8,1290,"[1724.816, 4570.78]","[1578.027, 4538.582, 1871.606, 4602.978]"
HN7_153.png,Slur,9,1085,"[766.427, 1881.178]","[609.66, 1844.682, 923.193, 1917.674]"
HN7_153.png,Slur,10,1347,"[3467.34, 4376.29]","[3320.384, 4347.224, 3614.297, 4405.356]"
HN7_153.png,Slur,11,445,"[1586.513, 1335.342]","[1533.948, 1312.909, 1639.078, 1357.774]"
HN7_153.png,Slur,12,1299,"[1719.435, 4736.117]","[1581.61, 4709.001, 1857.261, 4763.232]"
HN7_153.png,Slur,13,2750,"[1336.419, 3168.691]","[1071.044, 3115.269, 1601.794, 3222.113]"
HN7_153.png,Slur,14,1642,"[1803.435, 4028.029]","[1606.844, 3994.253, 2000.026, 4061.805]"
HN7_153.png,Slur,15,3476,"[3459.701, 1708.828]","[3071.592, 1665.821, 3847.81, 1751.835]"
HN7_153.png,Slur,16,1581,"[3885.728, 2038.026]","[3692.684, 1998.436, 4078.771, 2077.617]"
HN7_153.png,Slur,17,1112,"[2637.313, 1118.531]","[2487.346, 1088.22, 2787.28, 1148.841]"
HN7_153.png,Slur,18,1502,"[686.899, 2408.698]","[548.223, 2367.736, 825.575, 2449.661]"
HN7_153.png,Slur,19,1412,"[1153.44, 3005.333]","[1027.705, 2972.966, 1279.176, 3037.701]"
HN7_153.png,Slur,20,1499,"[763.544, 3020.444]","[635.199, 2989.664, 891.889, 3051.224]"
HN7_153.png,Slur,21,534,"[3028.446, 1306.333]","[2972.973, 1283.403, 3083.919, 1329.264]"
HN7_153.png,Slur,22,968,"[1989.293, 3387.484]","[1860.351, 3350.412, 2118.236, 3424.556]"
HN7_153.png,Slur,23,1222,"[2319.986, 3391.102]","[2208.171, 3362.554, 2431.8, 3419.651]"
HN7_153.png,Slur,24,1283,"[799.008, 4386.135]","[663.833, 4357.749, 934.184, 4414.522]"
HN7_153.png,Slur,25,1106,"[1543.686, 2999.758]","[1430.701, 2976.24, 1656.67, 3023.276]"
HN7_153.png,Slur,26,2253,"[2211.752, 1723.618]","[1998.405, 1688.564, 2425.1, 1758.671]"
HN7_153.png,Slur,27,372,"[1108.14, 3837.966]","[1063.737, 3819.563, 1152.544, 3856.369]"
HN7_153.png,Slur,28,1116,"[3378.043, 5076.734]","[3234.967, 5050.79, 3521.12, 5102.678]"
HN7_153.png,Slur,29,617,"[2279.602, 1331.839]","[2212.386, 1314.511, 2346.817, 1349.167]"
HN7_153.png,Slur,30,466,"[1942.774, 1334.602]","[1888.053, 1315.722, 1997.495, 1353.481]"
HN7_153.png,Slur,31,441,"[1795.281, 3820.579]","[1753.671, 3803.836, 1836.89, 3837.32]"
HN7_153.png,Slur,32,370,"[3414.193, 1304.496]","[3372.646, 1286.632, 3455.74, 1322.36]"
HN7_153.png,Slur,33,798,"[3277.382, 944.164]","[3174.277, 915.434, 3380.486, 972.895]"
HN7_153.png,Slur,34,603,"[860.436, 4666.598]","[792.844, 4653.378, 928.027, 4679.818]"
HN7_153.png,Slur,35,358,"[3984.29, 5276.599]","[3940.526, 5260.567, 4028.053, 5292.63]"
HN7_153.png,Slur,36,704,"[1690.95, 3382.482]","[1605.86, 3350.588, 1776.039, 3414.376]"
HN7_153.png,Slur,37,531,"[3222.879, 2845.788]","[3153.632, 2831.829, 3292.126, 2859.747]"
HN7_153.png,Slur,38,722,"[2893.681, 4342.955]","[2814.662, 4327.882, 2972.701, 4358.028]"
HN7_153.png,Slur,39,1161,"[1483.901, 2411.801]","[1389.225, 2391.061, 1578.576, 2432.541]"
HN7_153.png,Slur,40,649,"[2328.216, 968.499]","[2264.088, 947.888, 2392.345, 989.111]"
HN7_153.png,Slur,41,297,"[3786.07, 2570.396]","[3721.47, 2551.596, 3850.67, 2589.196]"
HN7_153.png,Slur,42,572,"[3467.383, 2392.368]","[3399.338, 2378.002, 3535.429, 2406.734]"
HN7_153.png,Slur,43,860,"[2515.501, 2835.513]","[2433.95, 2818.866, 2597.051, 2852.16]"
HN7_153.png,Slur,44,610,"[922.674, 3806.975]","[851.763, 3791.325, 993.586, 3822.624]"
HN7_153.png,Slur,45,587,"[3724.424, 1302.245]","[3659.001, 1284.539, 3789.847, 1319.951]"
HN7_153.png,Slur,46,568,"[1138.872, 4666.536]","[1067.806, 4651.98, 1209.937, 4681.092]"
HN7_153.png,Slur,47,1273,"[2658.212, 1722.565]","[2535.8, 1700.786, 2780.624, 1744.345]"
HN7_153.png,Slur,48,571,"[2863.761, 2845.384]","[2793.887, 2830.012, 2933.636, 2860.755]"
HN7_153.png,Slur,49,530,"[2723.542, 2522.508]","[2669.732, 2507.758, 2777.352, 2537.259]"
HN7_153.png,Slur,50,855,"[1800.534, 2402.08]","[1702.439, 2376.067, 1898.629, 2428.092]"
HN7_153.png,Slur,51,4825,"[1403.583, 2027.901]","[857.667, 1992.536, 1949.498, 2063.266]"
HN7_153.png,Slur,52,346,"[3226.78, 2594.169]","[3166.421, 2578.581, 3287.138, 2609.758]"
HN7_153.png,Slur,53,520,"[2490.209, 2573.875]","[2417.828, 2554.752, 2562.589, 2592.998]"
HN7_153.png,Slur,54,316,"[3236.657, 1300.302]","[3198.15, 1282.58, 3275.164, 1318.026]"
