File Name,Class Name,Object Number,Area,Centroid,BoundingBox,Crop File Name,Crop Position,Centroid in Crop,BoundingBox in Crop,Height Invalid,Width Invalid,Overlap,Above,Use
HN7_148.png,Slur,5,2076,"[1508.792, 1567.235]","[1317.665, 1515.934, 1699.919, 1618.536]",HN7_148_5.png,"[1252, 1295, 1754, 1673]","[256.0, 271.5]","[65, 220, 447, 323]",0,0,0,0,0
HN7_148.png,Slur,6,1688,"[2071.613, 855.673]","[1882.115, 805.327, 2261.11, 906.02]",HN7_148_6.png,"[1817, 590, 2316, 961]","[254.5, 265.5]","[65, 215, 444, 316]",0,0,0,0,0
HN7_148.png,Slur,7,1458,"[948.627, 1557.753]","[758.755, 1509.793, 1138.5, 1605.714]",HN7_148_7.png,"[693, 1294, 1193, 1660]","[255.0, 263.0]","[65, 215, 445, 311]",0,0,0,0,0
HN7_148.png,Slur,8,1801,"[827.535, 5223.216]","[643.899, 5174.209, 1011.17, 5272.223]",HN7_148_8.png,"[578, 5119, 1066, 5462]","[249.0, 104.0]","[65, 55, 433, 153]",0,0,0,1,1
HN7_148.png,Slur,9,1843,"[2710.735, 871.607]","[2515.438, 822.207, 2906.032, 921.008]",HN7_148_9.png,"[2450, 592, 2961, 1016]","[260.5, 279.5]","[65, 230, 456, 329]",0,0,0,0,0
HN7_148.png,Slur,10,1391,"[1822.687, 2264.837]","[1665.299, 2233.203, 1980.075, 2296.472]",HN7_148_10.png,"[1600, 1978, 2035, 2351]","[222.5, 286.5]","[65, 255, 380, 318]",0,0,0,0,0
HN7_148.png,Slur,11,2559,"[1666.847, 5212.044]","[1301.454, 5137.27, 2032.24, 5286.818]",HN7_148_11.png,"[1236, 5082, 2087, 5526]","[430.5, 129.5]","[65, 55, 796, 204]",0,0,0,1,1
HN7_148.png,Slur,12,1197,"[3824.95, 1526.441]","[3636.133, 1457.564, 4013.767, 1595.318]",HN7_148_12.png,"[3571, 1252, 4068, 1715]","[253.5, 274.0]","[65, 205, 442, 343]",0,0,0,0,0
HN7_148.png,Slur,13,1606,"[939.817, 903.466]","[751.86, 852.305, 1127.774, 954.627]",HN7_148_13.png,"[686, 617, 1182, 1009]","[253.0, 286.0]","[65, 235, 441, 337]",0,0,0,0,0
HN7_148.png,Slur,14,1346,"[3827.625, 866.16]","[3649.184, 820.092, 4006.066, 912.228]",HN7_148_14.png,"[3584, 590, 4061, 1027]","[243.5, 276.0]","[65, 230, 422, 322]",0,0,0,0,0
HN7_148.png,Slur,15,421,"[3278.855, 1552.407]","[3081.191, 1499.713, 3476.519, 1605.1]",HN7_148_15.png,"[3016, 1289, 3531, 1705]","[262.5, 263.0]","[65, 210, 460, 316]",0,0,0,0,0
HN7_148.png,Slur,16,3310,"[1725.959, 4590.733]","[1383.663, 4551.135, 2068.256, 4630.332]",HN7_148_16.png,"[1318, 4496, 2123, 4930]","[407.5, 94.5]","[65, 55, 750, 134]",0,0,0,1,1
HN7_148.png,Slur,17,1406,"[1355.323, 2233.598]","[1200.01, 2184.464, 1510.635, 2282.731]",HN7_148_17.png,"[1135, 1964, 1565, 2337]","[220.0, 269.0]","[65, 220, 375, 318]",0,0,0,0,0
HN7_148.png,Slur,18,1367,"[2712.462, 1559.648]","[2511.554, 1508.429, 2913.37, 1610.868]",HN7_148_18.png,"[2446, 1268, 2968, 1700]","[266.0, 291.0]","[65, 240, 467, 342]",0,0,0,0,0
HN7_148.png,Slur,19,2335,"[2697.134, 4605.87]","[2404.42, 4559.642, 2989.848, 4652.098]",HN7_148_19.png,"[2339, 4504, 3044, 4942]","[357.5, 101.5]","[65, 55, 650, 148]",0,0,0,1,1
HN7_148.png,Slur,20,843,"[3087.273, 5215.824]","[2993.871, 5194.932, 3180.676, 5236.715]",HN7_148_20.png,"[2928, 5139, 3235, 5526]","[158.5, 76.0]","[65, 55, 252, 97]",0,0,0,1,1
HN7_148.png,Slur,21,1815,"[2382.346, 2270.988]","[2199.798, 2249.306, 2564.893, 2292.669]",HN7_148_21.png,"[2134, 1974, 2619, 2347]","[247.5, 296.5]","[65, 275, 430, 318]",0,0,0,0,0
HN7_148.png,Slur,22,2403,"[3012.745, 2269.117]","[2769.322, 2243.903, 3256.168, 2294.33]",HN7_148_22.png,"[2704, 1978, 3311, 2349]","[308.5, 290.5]","[65, 265, 552, 316]",0,0,0,0,0
HN7_148.png,Slur,23,2812,"[977.282, 4589.067]","[640.597, 4547.256, 1313.968, 4630.878]",HN7_148_23.png,"[575, 4492, 1368, 4930]","[401.5, 96.5]","[65, 55, 738, 138]",0,0,0,1,1
HN7_148.png,Slur,24,468,"[698.516, 3375.152]","[650.003, 3359.256, 747.028, 3391.047]",HN7_148_24.png,"[585, 3304, 802, 3581]","[113.5, 71.0]","[65, 55, 162, 87]",0,0,0,1,1
HN7_148.png,Slur,25,1332,"[887.773, 2235.526]","[734.034, 2194.06, 1041.512, 2276.993]",HN7_148_25.png,"[669, 1969, 1096, 2331]","[218.5, 266.0]","[65, 225, 372, 307]",0,0,0,0,0
HN7_148.png,Slur,26,4674,"[3603.563, 3988.589]","[3151.555, 3948.774, 4055.572, 4028.404]",HN7_148_26.png,"[3086, 3893, 4110, 4318]","[517.0, 95.0]","[65, 55, 969, 135]",0,0,0,1,1
HN7_148.png,Slur,27,682,"[2840.607, 5219.265]","[2760.908, 5192.433, 2920.306, 5246.097]",HN7_148_27.png,"[2695, 5137, 2975, 5521]","[145.0, 82.0]","[65, 55, 225, 109]",0,0,0,1,1
HN7_148.png,Slur,28,745,"[2380.951, 5221.512]","[2298.302, 5202.626, 2463.6, 5240.398]",HN7_148_28.png,"[2233, 5147, 2518, 5520]","[147.5, 74.0]","[65, 55, 230, 93]",0,0,0,1,1
HN7_148.png,Slur,29,621,"[3725.303, 2684.559]","[3439.446, 2638.243, 4011.161, 2730.876]",HN7_148_29.png,"[3374, 2528, 4066, 2990]","[351.0, 156.0]","[65, 110, 637, 202]",0,0,0,1,1
HN7_148.png,Slur,30,606,"[1711.717, 3351.938]","[1647.89, 3332.032, 1775.544, 3371.843]",HN7_148_30.png,"[1582, 3277, 1830, 3596]","[129.0, 74.5]","[65, 55, 193, 94]",0,0,0,1,1
HN7_148.png,Slur,31,654,"[1086.466, 3371.489]","[1017.725, 3354.08, 1155.206, 3388.898]",HN7_148_31.png,"[952, 3299, 1210, 3608]","[134.0, 72.0]","[65, 55, 203, 89]",0,0,0,1,1
HN7_148.png,Slur,32,575,"[3440.066, 4595.021]","[3370.43, 4580.782, 3509.703, 4609.26]",HN7_148_32.png,"[3305, 4525, 3564, 4939]","[134.5, 69.5]","[65, 55, 204, 84]",0,0,0,1,1
HN7_148.png,Slur,33,488,"[3713.509, 5164.907]","[3638.726, 5146.058, 3788.292, 5183.756]",HN7_148_33.png,"[3573, 5091, 3843, 5503]","[140.0, 73.5]","[65, 55, 215, 92]",0,0,0,1,1
HN7_148.png,Slur,34,661,"[2270.239, 3288.667]","[2206.556, 3269.279, 2333.922, 3308.055]",HN7_148_34.png,"[2141, 3214, 2388, 3613]","[128.5, 74.5]","[65, 55, 192, 94]",0,0,0,1,1
HN7_148.png,Slur,35,631,"[3965.504, 1992.636]","[3897.263, 1977.352, 4033.745, 2007.919]",HN7_148_35.png,"[3832, 1922, 4088, 2302]","[133.0, 70.0]","[65, 55, 201, 85]",0,0,0,1,1
HN7_150.png,Slur,1,2592,"[3787.084, 4265.688]","[3542.216, 4229.225, 4031.951, 4302.15]",HN7_150_1.png,"[3477, 3979, 4086, 4417]","[309.5, 286.5]","[65, 250, 554, 323]",0,0,0,0,0
HN7_150.png,Slur,2,1759,"[3452.069, 1476.104]","[3253.374, 1434.854, 3650.764, 1517.354]",HN7_150_2.png,"[3188, 1379, 3705, 1737]","[263.5, 96.5]","[65, 55, 462, 138]",0,0,0,1,1
HN7_150.png,Slur,3,1788,"[3811.434, 3070.146]","[3561.959, 3029.544, 4060.908, 3110.746]",HN7_150_3.png,"[3496, 2974, 4115, 3315]","[314.5, 95.5]","[65, 55, 564, 136]",0,0,0,1,1
HN7_150.png,Slur,4,2413,"[2290.053, 3766.657]","[2055.242, 3737.79, 2524.865, 3795.524]",HN7_150_4.png,"[1990, 3487, 2579, 3850]","[299.5, 279.0]","[65, 250, 534, 308]",0,0,0,0,0
HN7_150.png,Slur,5,2325,"[1642.514, 3733.969]","[1395.148, 3701.675, 1889.879, 3766.262]",HN7_150_5.png,"[1330, 3481, 1944, 3821]","[312.0, 252.5]","[65, 220, 559, 285]",0,0,0,0,0
HN7_150.png,Slur,6,1914,"[2908.924, 3780.953]","[2665.334, 3746.578, 3152.514, 3815.328]",HN7_150_6.png,"[2600, 3481, 3207, 3870]","[308.5, 299.5]","[65, 265, 552, 334]",0,0,0,0,0
HN7_150.png,Slur,7,2394,"[1005.691, 3702.551]","[775.565, 3674.884, 1235.816, 3730.217]",HN7_150_7.png,"[710, 3454, 1290, 3785]","[295.0, 248.0]","[65, 220, 525, 276]",0,0,0,0,0
HN7_150.png,Slur,8,619,"[1324.127, 4218.195]","[1273.814, 4194.794, 1374.44, 4241.596]",HN7_150_8.png,"[1208, 3999, 1429, 4296]","[115.5, 218.5]","[65, 195, 166, 242]",0,0,0,0,0
HN7_150.png,Slur,9,929,"[3146.984, 5166.591]","[3044.454, 5126.22, 3249.514, 5206.962]",HN7_150_9.png,"[2979, 5071, 3304, 5401]","[167.5, 95.0]","[65, 55, 270, 135]",0,0,0,1,1
HN7_150.png,Slur,10,419,"[1220.878, 3219.573]","[1176.828, 3198.427, 1264.929, 3240.718]",HN7_150_10.png,"[1111, 3003, 1319, 3295]","[109.0, 216.0]","[65, 195, 153, 237]",0,1,0,0,0
HN7_150.png,Slur,11,596,"[822.279, 4183.807]","[763.484, 4151.41, 881.075, 4216.204]",HN7_150_11.png,"[698, 3966, 936, 4271]","[124.0, 217.5]","[65, 185, 183, 250]",0,0,0,0,0
HN7_150.png,Slur,12,484,"[2373.169, 1491.917]","[2319.952, 1474.925, 2426.387, 1508.908]",HN7_150_12.png,"[2254, 1419, 2481, 1773]","[118.5, 72.0]","[65, 55, 172, 89]",0,0,0,1,1
HN7_150.png,Slur,13,2651,"[2484.027, 4247.747]","[2237.158, 4225.516, 2730.897, 4269.978]",HN7_150_13.png,"[2172, 4005, 2785, 4389]","[311.5, 242.0]","[65, 220, 558, 264]",0,0,0,0,0
HN7_150.png,Slur,14,608,"[2799.659, 1506.031]","[2742.108, 1486.917, 2857.21, 1525.146]",HN7_150_14.png,"[2677, 1431, 2912, 1805]","[122.5, 74.5]","[65, 55, 180, 94]",0,0,0,1,1
HN7_150.png,Slur,15,922,"[3587.64, 490.817]","[3485.712, 472.19, 3689.568, 509.444]",HN7_150_15.png,"[3420, 417, 3744, 769]","[167.0, 73.5]","[65, 55, 269, 92]",0,0,0,1,1
HN7_150.png,Slur,16,1525,"[2443.355, 1963.776]","[2278.052, 1933.185, 2608.658, 1994.366]",HN7_150_16.png,"[2213, 1868, 2663, 2284]","[230.0, 95.5]","[65, 65, 395, 126]",0,0,0,1,1
HN7_150.png,Slur,17,888,"[2844.964, 5156.923]","[2745.504, 5123.502, 2944.424, 5190.344]",HN7_150_17.png,"[2680, 5068, 2999, 5395]","[164.5, 88.5]","[65, 55, 264, 122]",0,0,0,1,1
HN7_150.png,Slur,18,964,"[2205.3, 504.68]","[2100.544, 484.659, 2310.055, 524.7]",HN7_150_18.png,"[2035, 429, 2365, 789]","[170.0, 75.0]","[65, 55, 275, 95]",0,0,0,1,1
HN7_150.png,Slur,19,859,"[879.817, 527.658]","[778.888, 509.656, 980.745, 545.66]",HN7_150_19.png,"[713, 454, 1035, 775]","[166.0, 73.0]","[65, 55, 267, 91]",0,0,0,1,1
HN7_150.png,Slur,20,338,"[3806.945, 1438.107]","[3765.814, 1423.525, 3848.077, 1452.69]",HN7_150_20.png,"[3700, 1368, 3903, 1752]","[106.5, 69.5]","[65, 55, 148, 84]",0,1,0,1,0
HN7_150.png,Slur,21,399,"[1815.742, 4240.565]","[1759.836, 4211.24, 1871.647, 4269.889]",HN7_150_21.png,"[1694, 4006, 1926, 4324]","[121.0, 234.0]","[65, 205, 177, 263]",0,0,0,0,0
HN7_150.png,Slur,22,384,"[1266.61, 2084.859]","[1224.778, 2068.95, 1308.442, 2100.768]",HN7_150_22.png,"[1159, 2013, 1363, 2380]","[107.0, 71.0]","[65, 55, 149, 87]",0,1,0,1,0
HN7_150.png,Slur,23,430,"[1986.951, 1459.817]","[1934.107, 1441.805, 2039.796, 1477.83]",HN7_150_23.png,"[1869, 1346, 2094, 1712]","[117.5, 113.0]","[65, 95, 170, 131]",0,0,0,1,1
HN7_150.png,Slur,24,1920,"[3136.215, 4245.938]","[2901.606, 4224.742, 3370.824, 4267.134]",HN7_150_24.png,"[2836, 4004, 3425, 4387]","[299.5, 241.5]","[65, 220, 534, 263]",0,0,0,0,0
HN7_150.png,Slur,25,361,"[2793.037, 3178.203]","[2742.462, 3160.658, 2843.612, 3195.747]",HN7_150_25.png,"[2677, 2975, 2898, 3260]","[115.5, 202.5]","[65, 185, 166, 220]",0,0,0,0,0
HN7_150.png,Slur,26,458,"[813.877, 3191.925]","[761.728, 3164.098, 866.026, 3219.752]",HN7_150_26.png,"[696, 2969, 921, 3274]","[117.5, 222.5]","[65, 195, 170, 250]",0,0,0,0,0
HN7_150.png,Slur,27,441,"[826.427, 2041.358]","[772.226, 2020.642, 880.628, 2062.073]",HN7_150_27.png,"[707, 1965, 935, 2327]","[119.0, 76.0]","[65, 55, 173, 97]",0,0,0,1,1
HN7_150.png,Slur,28,433,"[1971.516, 3039.849]","[1925.085, 3025.21, 2017.947, 3054.487]",HN7_150_28.png,"[1860, 2970, 2072, 3259]","[111.0, 69.5]","[65, 55, 157, 84]",0,0,0,1,1
HN7_150.png,Slur,29,396,"[2398.59, 3066.182]","[2357.61, 3055.181, 2439.57, 3077.183]",HN7_150_29.png,"[2292, 3000, 2494, 3272]","[106.0, 66.0]","[65, 55, 147, 77]",0,1,0,1,0
HN7_151.png,Slur,1,701,"[3224.773, 1700.219]","[3151.86, 1667.22, 3297.688, 1733.218]",HN7_151_1.png,"[3086, 1452, 3352, 1788]","[138.0, 248.0]","[65, 215, 211, 281]",0,0,0,0,0
HN7_151.png,Slur,2,988,"[3264.008, 3741.887]","[3163.92, 3707.68, 3364.096, 3776.094]",HN7_151_2.png,"[3098, 3517, 3419, 3831]","[165.5, 224.5]","[65, 190, 266, 259]",0,0,0,0,0
HN7_151.png,Slur,3,948,"[2989.962, 2464.681]","[2898.486, 2433.97, 3081.44, 2495.393]",HN7_151_3.png,"[2833, 2233, 3136, 2610]","[156.5, 231.0]","[65, 200, 248, 262]",0,0,0,0,0
HN7_151.png,Slur,4,874,"[1375.681, 4848.893]","[1282.849, 4812.362, 1468.513, 4885.422]",HN7_151_4.png,"[1217, 4757, 1523, 5100]","[158.0, 91.5]","[65, 55, 251, 128]",0,0,0,1,1
HN7_151.png,Slur,5,903,"[2977.412, 2726.793]","[2891.656, 2693.858, 3063.167, 2759.73]",HN7_151_5.png,"[2826, 2638, 3118, 2969]","[151.0, 88.0]","[65, 55, 237, 121]",0,0,0,1,1
HN7_151.png,Slur,6,962,"[3533.546, 3725.542]","[3427.174, 3692.749, 3639.918, 3758.336]",HN7_151_6.png,"[3362, 3507, 3694, 3813]","[171.0, 218.0]","[65, 185, 277, 251]",0,0,0,0,0
HN7_151.png,Slur,7,1167,"[3268.433, 4008.02]","[3156.162, 3983.858, 3380.705, 4032.181]",HN7_151_7.png,"[3091, 3928, 3435, 4227]","[177.0, 79.5]","[65, 55, 289, 104]",0,0,0,1,1
HN7_151.png,Slur,8,655,"[3183.398, 2728.308]","[3123.708, 2699.922, 3243.089, 2756.694]",HN7_151_8.png,"[3058, 2644, 3298, 2971]","[125.0, 83.5]","[65, 55, 185, 112]",0,0,0,1,1
HN7_151.png,Slur,9,1288,"[2600.269, 3375.194]","[2467.141, 3345.268, 2733.396, 3405.12]",HN7_151_9.png,"[2402, 3085, 2788, 3460]","[198.0, 290.0]","[65, 260, 331, 320]",0,0,0,0,0
HN7_151.png,Slur,10,1019,"[2109.967, 3941.048]","[2004.584, 3917.956, 2215.35, 3964.14]",HN7_151_10.png,"[1939, 3862, 2270, 4219]","[170.5, 78.5]","[65, 55, 276, 102]",0,0,0,1,1
HN7_151.png,Slur,11,1136,"[2038.892, 3707.494]","[1925.075, 3675.213, 2152.709, 3739.774]",HN7_151_11.png,"[1860, 3480, 2207, 3794]","[178.5, 227.0]","[65, 195, 292, 259]",0,0,0,0,0
HN7_151.png,Slur,12,1030,"[1926.569, 2507.027]","[1845.593, 2479.921, 2007.546, 2534.133]",HN7_151_12.png,"[1780, 2264, 2062, 2589]","[146.0, 242.5]","[65, 215, 227, 270]",0,0,0,0,0
HN7_151.png,Slur,13,1066,"[3618.878, 4025.57]","[3509.652, 3999.195, 3728.104, 4051.945]",HN7_151_13.png,"[3444, 3944, 3783, 4251]","[174.5, 81.0]","[65, 55, 284, 107]",0,0,0,1,1
HN7_151.png,Slur,14,866,"[2970.016, 4851.16]","[2871.184, 4810.563, 3068.848, 4891.758]",HN7_151_14.png,"[2806, 4755, 3123, 5101]","[163.5, 95.5]","[65, 55, 262, 136]",0,0,0,1,1
HN7_151.png,Slur,15,1030,"[2686.877, 3972.598]","[2576.782, 3949.505, 2796.972, 3995.691]",HN7_151_15.png,"[2511, 3894, 2851, 4220]","[175.0, 78.0]","[65, 55, 285, 101]",0,0,0,1,1
HN7_151.png,Slur,16,524,"[3576.863, 2727.814]","[3521.99, 2696.462, 3631.737, 2759.166]",HN7_151_16.png,"[3456, 2641, 3686, 3044]","[120.0, 86.5]","[65, 55, 175, 118]",0,0,0,1,1
HN7_151.png,Slur,17,1038,"[3447.576, 2094.276]","[3349.905, 2076.037, 3545.248, 2112.515]",HN7_151_17.png,"[3284, 1836, 3600, 2167]","[163.0, 258.0]","[65, 240, 261, 276]",0,0,0,0,0
HN7_151.png,Slur,18,455,"[2791.958, 2732.042]","[2739.724, 2706.493, 2844.192, 2757.591]",HN7_151_18.png,"[2674, 2646, 2899, 2967]","[117.5, 85.5]","[65, 60, 170, 111]",0,0,1,1,0
HN7_151.png,Slur,19,582,"[2076.718, 2694.377]","[2015.606, 2669.622, 2137.829, 2719.134]",HN7_151_19.png,"[1950, 2614, 2192, 3009]","[126.0, 80.0]","[65, 55, 187, 105]",0,0,0,1,1
HN7_151.png,Slur,20,1012,"[842.223, 5275.262]","[734.508, 5253.548, 949.937, 5296.976]",HN7_151_20.png,"[669, 5198, 1004, 5551]","[172.5, 76.5]","[65, 55, 280, 98]",0,0,0,1,1
HN7_151.png,Slur,21,736,"[2272.53, 2476.916]","[2189.927, 2450.086, 2355.133, 2503.746]",HN7_151_21.png,"[2124, 2230, 2410, 2558]","[148.0, 246.5]","[65, 220, 231, 273]",0,0,0,0,0
HN7_151.png,Slur,22,767,"[2426.403, 3957.379]","[2315.32, 3933.251, 2537.486, 3981.508]",HN7_151_22.png,"[2250, 3878, 2592, 4216]","[176.0, 79.0]","[65, 55, 287, 103]",0,0,0,1,1
HN7_151.png,Slur,23,540,"[2273.537, 1442.49]","[2203.394, 1425.42, 2343.681, 1459.561]",HN7_151_23.png,"[2138, 1370, 2398, 1764]","[135.0, 72.0]","[65, 55, 205, 89]",0,0,0,1,1
HN7_151.png,Slur,24,1142,"[3573.255, 4774.125]","[3464.466, 4753.582, 3682.044, 4794.668]",HN7_151_24.png,"[3399, 4698, 3737, 5104]","[174.0, 75.5]","[65, 55, 283, 96]",0,0,0,1,1
HN7_151.png,Slur,25,1140,"[837.912, 2073.728]","[739.458, 2017.258, 936.366, 2130.196]",HN7_151_25.png,"[674, 1827, 991, 2185]","[163.5, 246.5]","[65, 190, 262, 303]",0,0,0,0,0
HN7_151.png,Slur,26,744,"[2075.404, 4397.727]","[1987.939, 4377.488, 2162.869, 4417.966]",HN7_151_26.png,"[1922, 4322, 2217, 4642]","[152.5, 75.0]","[65, 55, 240, 95]",0,0,0,1,1
HN7_151.png,Slur,27,601,"[970.641, 3139.962]","[874.361, 3120.171, 1066.921, 3159.754]",HN7_151_27.png,"[809, 3065, 1121, 3419]","[161.0, 74.5]","[65, 55, 257, 94]",0,0,0,1,1
HN7_151.png,Slur,28,1178,"[2338.065, 1904.808]","[2229.672, 1881.704, 2446.458, 1927.913]",HN7_151_28.png,"[2164, 1826, 2501, 2127]","[173.5, 78.0]","[65, 55, 282, 101]",0,0,0,1,1
HN7_151.png,Slur,29,887,"[3145.902, 4347.467]","[3058.85, 4326.082, 3232.954, 4368.85]",HN7_151_29.png,"[2993, 4271, 3287, 4643]","[152.0, 76.0]","[65, 55, 239, 97]",0,0,0,1,1
HN7_151.png,Slur,30,622,"[2429.396, 2681.641]","[2365.846, 2653.265, 2492.946, 2710.018]",HN7_151_30.png,"[2300, 2553, 2547, 2965]","[128.5, 128.5]","[65, 100, 192, 157]",0,0,0,1,1
HN7_151.png,Slur,31,338,"[2474.23, 546.466]","[2431.817, 507.262, 2516.644, 585.67]",HN7_151_31.png,"[2366, 452, 2571, 785]","[107.5, 94.0]","[65, 55, 150, 133]",0,1,0,1,0
HN7_151.png,Slur,32,1111,"[2267.655, 5269.241]","[2159.685, 5247.706, 2375.626, 5290.776]",HN7_151_32.png,"[2094, 5192, 2430, 5550]","[173.0, 76.5]","[65, 55, 281, 98]",0,0,0,1,1
HN7_151.png,Slur,33,974,"[3015.675, 3991.228]","[2903.857, 3965.43, 3127.492, 4017.026]",HN7_151_33.png,"[2838, 3910, 3182, 4222]","[177.0, 81.0]","[65, 55, 289, 107]",0,0,0,1,1
HN7_151.png,Slur,34,907,"[2909.635, 4344.424]","[2822.619, 4324.469, 2996.651, 4364.378]",HN7_151_34.png,"[2757, 4269, 3051, 4639]","[152.0, 75.0]","[65, 55, 239, 95]",0,0,0,1,1
HN7_151.png,Slur,35,906,"[842.598, 3572.054]","[743.983, 3548.784, 941.213, 3595.324]",HN7_151_35.png,"[678, 3493, 996, 3805]","[164.0, 78.5]","[65, 55, 263, 102]",0,0,0,1,1
HN7_151.png,Slur,36,937,"[2051.227, 2029.325]","[1955.098, 1977.342, 2147.356, 2081.307]",HN7_151_36.png,"[1890, 1797, 2202, 2136]","[161.0, 232.0]","[65, 180, 257, 284]",0,0,0,0,0
HN7_151.png,Slur,37,881,"[2633.876, 2274.797]","[2549.322, 2258.302, 2718.431, 2291.292]",HN7_151_37.png,"[2484, 2203, 2773, 2586]","[149.5, 71.5]","[65, 55, 234, 88]",0,0,0,1,1
HN7_151.png,Slur,38,978,"[823.33, 4580.176]","[734.175, 4562.122, 912.484, 4598.23]",HN7_151_38.png,"[669, 4327, 967, 4653]","[154.0, 253.0]","[65, 235, 243, 271]",0,0,0,0,0
HN7_151.png,Slur,39,739,"[1095.749, 3555.407]","[1001.662, 3533.1, 1189.836, 3577.715]",HN7_151_39.png,"[936, 3478, 1244, 3777]","[159.0, 77.0]","[65, 55, 253, 99]",0,0,0,1,1
HN7_151.png,Slur,40,724,"[1551.299, 4601.542]","[1453.227, 4583.463, 1649.371, 4619.622]",HN7_151_40.png,"[1388, 4383, 1704, 4674]","[163.0, 218.0]","[65, 200, 261, 236]",0,0,0,0,0
HN7_151.png,Slur,41,722,"[3462.986, 5313.281]","[3386.473, 5294.06, 3539.499, 5332.502]",HN7_151_41.png,"[3321, 5239, 3594, 5557]","[141.5, 74.0]","[65, 55, 218, 93]",0,0,0,1,1
HN7_151.png,Slur,42,1017,"[1559.733, 5217.935]","[1456.028, 5198.812, 1663.438, 5237.058]",HN7_151_42.png,"[1391, 5143, 1718, 5552]","[168.5, 74.5]","[65, 55, 272, 94]",0,0,0,1,1
HN7_151.png,Slur,43,648,"[2873.189, 578.731]","[2801.901, 559.961, 2944.477, 597.501]",HN7_151_43.png,"[2736, 504, 2999, 797]","[136.5, 74.0]","[65, 55, 208, 93]",0,0,0,1,1
HN7_151.png,Slur,44,449,"[3900.021, 2755.498]","[3847.32, 2726.062, 3952.724, 2784.934]",HN7_151_44.png,"[3782, 2671, 4007, 2979]","[117.5, 84.0]","[65, 55, 170, 113]",0,0,0,1,1
HN7_151.png,Slur,45,316,"[1126.491, 5283.92]","[1088.756, 5265.086, 1164.226, 5302.756]",HN7_151_45.png,"[1023, 5210, 1219, 5552]","[103.0, 73.5]","[65, 55, 141, 92]",0,1,0,1,0
HN7_151.png,Slur,46,768,"[3073.225, 5283.856]","[2989.175, 5262.502, 3157.275, 5305.21]",HN7_151_46.png,"[2924, 5187, 3212, 5550]","[149.0, 96.5]","[65, 75, 233, 118]",0,0,0,1,1
HN7_151.png,Slur,47,435,"[1835.31, 5244.872]","[1792.18, 5223.517, 1878.44, 5266.228]",HN7_151_47.png,"[1727, 5168, 1933, 5551]","[108.0, 76.5]","[65, 55, 151, 98]",0,1,0,1,0
HN7_151.png,Slur,48,296,"[3842.406, 4807.633]","[3801.5, 4784.804, 3883.313, 4830.462]",HN7_151_48.png,"[3736, 4729, 3938, 5105]","[106.0, 78.0]","[65, 55, 147, 101]",0,1,0,1,0
HN7_151.png,Slur,49,889,"[2604.356, 4345.337]","[2519.279, 4325.754, 2689.432, 4364.921]",HN7_151_49.png,"[2454, 4270, 2744, 4644]","[150.0, 74.5]","[65, 55, 235, 94]",0,0,0,1,1
HN7_151.png,Slur,50,988,"[1400.585, 3575.614]","[1289.282, 3551.67, 1511.887, 3599.558]",HN7_151_50.png,"[1224, 3496, 1566, 3824]","[176.0, 79.0]","[65, 55, 287, 103]",0,0,0,1,1
HN7_151.png,Slur,51,819,"[2369.586, 4349.796]","[2282.97, 4331.666, 2456.203, 4367.927]",HN7_151_51.png,"[2217, 4276, 2511, 4692]","[152.0, 73.0]","[65, 55, 239, 91]",0,0,0,1,1
HN7_151.png,Slur,52,517,"[2689.183, 1487.217]","[2648.284, 1468.278, 2730.082, 1506.156]",HN7_151_52.png,"[2583, 1413, 2785, 1726]","[106.0, 74.0]","[65, 55, 147, 93]",0,1,0,1,0
HN7_151.png,Slur,53,331,"[861.867, 485.481]","[820.847, 470.103, 902.886, 500.86]",HN7_151_53.png,"[755, 335, 957, 860]","[106.0, 150.0]","[65, 135, 147, 165]",0,1,0,1,0
HN7_151.png,Slur,54,433,"[1617.723, 4857.905]","[1578.865, 4843.847, 1656.58, 4871.964]",HN7_151_54.png,"[1513, 4788, 1711, 5101]","[104.0, 69.0]","[65, 55, 143, 83]",0,1,0,1,0
HN7_151.png,Slur,55,1063,"[2667.444, 3721.686]","[2569.263, 3699.307, 2765.624, 3744.064]",HN7_151_55.png,"[2504, 3484, 2820, 3799]","[163.0, 237.5]","[65, 215, 261, 260]",0,0,0,0,0
HN7_151.png,Slur,56,632,"[1769.177, 3311.426]","[1700.611, 3293.403, 1837.744, 3329.45]",HN7_151_56.png,"[1635, 3083, 1892, 3384]","[133.5, 228.0]","[65, 210, 202, 246]",0,0,0,0,0
HN7_151.png,Slur,57,749,"[1789.331, 562.239]","[1708.691, 535.67, 1869.971, 588.808]",HN7_151_57.png,"[1643, 395, 1924, 778]","[145.5, 166.5]","[65, 140, 226, 193]",0,0,0,1,1
HN7_151.png,Slur,58,912,"[1045.3, 4591.499]","[953.55, 4570.594, 1137.05, 4612.405]",HN7_151_58.png,"[888, 4355, 1192, 4667]","[157.0, 236.0]","[65, 215, 249, 257]",0,0,0,0,0
HN7_151.png,Slur,59,898,"[3930.728, 4028.548]","[3833.776, 4004.616, 4027.68, 4052.48]",HN7_151_59.png,"[3768, 3949, 4082, 4267]","[162.0, 79.0]","[65, 55, 259, 103]",0,0,0,1,1
